id,surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data
501,yes,adult,533886,38,40,12,cool,,bright_pink,less_3_sec,depressed,,none,,,,,,40,79.4,clear,,1,yes,2208,0,0,no
502,yes,adult,530023,39.6,68,16,cool,reduced,dark_cyanotic,more_3_sec,mild_pain,absent,severe,,,,,,51,8,,,1,yes,3214,0,0,no
503,yes,adult,526704,38.9,40,20,,,normal_pink,less_3_sec,severe_pain,hypomotile,slight,,none,,normal,,46,76,,,1,no,3111,0,0,no
504,yes,adult,534652,37.5,68,16,cool,,normal_pink,less_3_sec,depressed,hypermotile,none,none,none,,normal,distend_large,47,75,,,1,no,0,0,0,no
505,yes,adult,534870,36.6,104,,normal,normal,bright_red,more_3_sec,extreme_pain,hypomotile,slight,none,more_1_liter,,,distend_large,,7.1,,,1,yes,1835,0,0,no
506,no,adult,535235,,64,28,,,dark_cyanotic,,,,,,,,,,31.8,,,,1,no,0,0,0,no
507,yes,adult,528561,37.7,40,12,normal,normal,pale_pink,less_3_sec,depressed,hypomotile,slight,slight,none,,absent,distend_small,31.6,5.3,,,1,yes,2206,0,0,yes
508,no,adult,530378,36.5,48,,cool,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,none,,decreased,other,43,7.3,,,1,no,28682,0,0,no
509,yes,adult,528413,,70,16,normal,normal,normal_pink,less_3_sec,depressed,hypermotile,none,none,none,,decreased,,31,6.2,clear,,1,no,27249,0,0,no
510,no,adult,529167,38,39,18,cool,normal,pale_pink,more_3_sec,,hypomotile,moderate,,,,decreased,,37,7,,,1,yes,3111,0,0,no
511,no,adult,535177,38.1,52,40,normal,normal,bright_red,less_3_sec,depressed,absent,severe,slight,less_1_liter,,decreased,distend_small,43,50,,,1,yes,2170,0,0,no
512,yes,adult,535049,,,,,,bright_pink,,,,none,,,,,,48,64,cloudy,2,1,yes,2208,0,0,no
513,yes,adult,530355,37.6,74,25,normal,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,none,,normal,other,44,8.7,clear,,1,no,0,0,0,yes
514,no,adult,529447,,40,20,,,,,extreme_pain,,slight,,,,,,,4.7,,,0,no,0,0,0,no
515,yes,adult,5290218,38,120,24,cool,reduced,dark_cyanotic,more_3_sec,mild_pain,absent,severe,none,less_1_liter,4,decreased,distend_small,47,8.2,serosanguious,3.5,1,yes,4205,0,0,yes
516,no,adult,529385,39,39,25,cool,reduced,dark_cyanotic,more_3_sec,mild_pain,absent,moderate,slight,none,,,distend_large,50,7.1,,,0,yes,4205,0,0,no
517,yes,adult,533422,36.7,132,36,cold,reduced,pale_cyanotic,more_3_sec,depressed,absent,severe,,none,,absent,distend_large,54,65,serosanguious,2,0,yes,3205,0,0,no
518,no,adult,5297684,36.9,39,,cool,normal,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,7,absent,distend_small,46,7.9,,,1,yes,2310,0,0,yes
519,no,adult,529689,,70,30,cool,normal,normal_pink,less_3_sec,severe_pain,hypomotile,moderate,none,less_1_liter,4,decreased,firm,34,6.6,cloudy,,1,yes,2111,0,0,no
520,no,adult,534909,38.5,39,24,cool,reduced,bright_pink,less_3_sec,,hypomotile,moderate,,less_1_liter,,normal,distend_small,52,50,,,1,no,0,0,0,no
521,no,adult,528032,38.6,70,40,warm,normal,bright_red,less_3_sec,severe_pain,absent,slight,none,none,,normal,distend_large,39,6,cloudy,5,1,yes,2208,0,0,yes
522,yes,adult,534691,38.7,141,12,normal,normal,bright_red,less_3_sec,alert,hypermotile,none,none,more_1_liter,6,normal,,52,6.7,,,1,no,0,0,0,yes
523,no,young,535162,38.6,140,28,cool,reduced,bright_pink,more_3_sec,mild_pain,normal,none,slight,,,,,55,5,clear,2,0,no,7267,0,0,yes
524,yes,young,535121,38.3,70,32,normal,normal,normal_pink,less_3_sec,,hypermotile,none,,none,,,,34,6.2,,,1,no,0,0,0,no
525,yes,adult,535198,,76,16,cool,normal,bright_pink,more_3_sec,mild_pain,,slight,slight,less_1_liter,6.3,decreased,distend_small,49,8.2,cloudy,4.7,0,no,3193,0,0,yes
526,yes,adult,529385,38,124,44,cool,reduced,normal_pink,more_3_sec,extreme_pain,hypermotile,,slight,less_1_liter,4,,,56,6.5,,,0,yes,2137,0,0,no
527,no,adult,531021,,39,,cold,normal,pale_pink,less_3_sec,,absent,moderate,significant,none,,,,40,7.5,cloudy,5.5,0,yes,7112,0,0,yes
528,no,adult,535316,38.8,39,44,cool,reduced,pale_cyanotic,less_3_sec,mild_pain,hypomotile,none,none,none,,absent,,54,56,cloudy,2,0,no,1751,0,0,no
529,yes,adult,528359,38.3,52,,normal,_RARE_,bright_red,more_3_sec,severe_pain,hypomotile,none,none,less_1_liter,,absent,distend_small,48,6.8,cloudy,,0,yes,3208,0,0,no
530,yes,adult,527415,,100,70,,,,more_3_sec,,,,,,,,,,,,,0,no,2208,0,0,no
531,yes,adult,530360,36.6,,10,cool,_RARE_,pale_pink,less_3_sec,severe_pain,absent,severe,significant,none,,absent,,,,clear,,0,yes,7112,0,0,no
532,yes,young,535399,38.3,70,28,cold,normal,bright_pink,less_3_sec,depressed,hypermotile,none,,,,,,38,61,,1,1,no,0,0,0,no
533,yes,adult,530526,,48,16,cool,normal,bright_pink,less_3_sec,alert,normal,slight,slight,more_1_liter,2,normal,firm,34,7.4,clear,5.1,1,no,0,0,0,yes
534,yes,adult,535195,37.6,44,22,,,,less_3_sec,,,,,,,,,36,6.4,,,0,no,2120,0,0,no
535,no,adult,534351,38.4,44,41,warm,normal,normal_pink,less_3_sec,depressed,hypomotile,none,slight,,,normal,distend_small,53,4.9,,,1,no,3111,0,0,no
536,yes,adult,534052,36.7,38,30,warm,,bright_pink,less_3_sec,depressed,hypomotile,slight,,,,,,,,,,0,no,0,0,0,no
537,yes,young,529839,37.7,144,84,cool,reduced,pale_pink,more_3_sec,extreme_pain,absent,severe,,less_1_liter,5,,,66,5.6,,,0,yes,24178,0,0,no
538,yes,adult,530045,,80,11,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,7,absent,,35,7.5,cloudy,4.6,1,yes,2134,0,0,yes
539,no,adult,528690,38,42,24,warm,normal,normal_pink,less_3_sec,severe_pain,hypermotile,,,,,normal,,37,6.2,,,1,yes,2208,0,0,no
540,no,adult,5298861,36.8,70,12,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,,,,,absent,distend_large,38,6.8,,,1,yes,26393,0,0,no
541,yes,adult,529651,38.4,98,26,cool,reduced,normal_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,,normal,distend_large,48,7.5,serosanguious,4.5,0,no,2112,0,0,yes
542,yes,adult,530403,38,40,16,,,pale_pink,less_3_sec,mild_pain,,,slight,more_1_liter,2,,,33,67,cloudy,2,1,no,1467,0,0,no
543,no,adult,528522,37.6,42,20,warm,normal,normal_pink,less_3_sec,alert,hypomotile,moderate,slight,none,,normal,other,49,7.3,,,1,yes,2256,0,0,yes
544,yes,adult,528899,36.6,138,20,cool,reduced,bright_red,more_3_sec,extreme_pain,absent,severe,none,less_1_liter,,absent,distend_large,62,6.1,serosanguious,,0,yes,1342,0,0,yes
545,no,adult,3879111,,48,22,warm,normal,,less_3_sec,severe_pain,absent,moderate,none,less_1_liter,,absent,,46,63,clear,2,1,yes,679,0,0,no
546,no,adult,5297494,38.2,40,20,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,,,,decreased,,37,7,cloudy,2,1,no,3111,0,0,yes
547,yes,adult,535185,38.6,52,,cool,,normal_pink,less_3_sec,alert,absent,none,,none,,,,,,,,1,no,0,0,0,no
548,no,adult,528096,38.6,76,20,cool,normal,dark_cyanotic,less_3_sec,alert,hypomotile,slight,slight,,,decreased,normal,49,5.2,clear,1.6,1,no,7319,0,0,yes
549,yes,young,527392,37.4,68,32,cold,normal,pale_pink,less_3_sec,depressed,hypomotile,moderate,significant,more_1_liter,7,increased,distend_small,41,7.1,serosanguious,2.5,1,yes,2208,0,0,yes
550,no,adult,535246,38,80,32,,,,,,,,,,,,,41,7,cloudy,1,1,no,0,0,0,no
551,no,adult,528946,36.8,39,42,warm,,,,alert,,,,,,,,,,,,1,no,0,0,0,yes
552,yes,adult,534629,38,70,40,normal,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,,less_1_liter,2,absent,distend_small,47,4.8,clear,2.9,0,no,4205,0,0,no
553,yes,adult,5292224,36.6,60,,cool,,dark_cyanotic,more_3_sec,,,,none,none,,,,,,,,1,yes,7112,0,0,no
554,no,young,530147,37,82,20,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,,decreased,distend_large,40,6.5,,,0,yes,6191,0,0,no
555,no,adult,533845,36.9,70,,warm,normal,pale_pink,less_3_sec,alert,absent,none,none,none,,,other,43,6.2,,,1,yes,6157,0,0,no
556,no,adult,528737,37.3,38,22,cool,reduced,pale_pink,less_3_sec,depressed,,slight,none,none,6,decreased,distend_small,44,7.9,serosanguious,6.8,1,no,1645,0,0,yes
557,yes,adult,529396,,88,30,,normal,pale_cyanotic,more_3_sec,extreme_pain,hypomotile,slight,none,less_1_liter,,normal,distend_large,51,7,serosanguious,2.3,0,yes,2207,3047,0,yes
558,yes,adult,3025220,38,,,normal,normal,normal_pink,less_3_sec,mild_pain,normal,slight,none,less_1_liter,,absent,distend_large,40,7.7,clear,2,1,yes,3111,0,0,yes
559,yes,adult,532450,38.5,40,10,warm,,,less_3_sec,,hypomotile,,significant,none,,,,31,56,cloudy,1,0,yes,3206,0,0,no
560,no,young,534016,37.6,54,26,normal,reduced,,less_3_sec,severe_pain,hypomotile,slight,none,none,2,decreased,distend_small,42,5.1,cloudy,1.5,1,yes,15963,0,0,yes
561,no,adult,530040,,39,12,cool,_RARE_,bright_red,more_3_sec,severe_pain,,slight,slight,more_1_liter,5.3,,distend_small,61,6.8,,,0,yes,3206,0,0,no
562,no,adult,529044,38.5,40,10,cold,,pale_cyanotic,,,hypomotile,slight,none,none,,decreased,,44,6.5,,,1,yes,0,0,0,no
563,no,adult,527904,38.3,90,32,cool,reduced,normal_pink,less_3_sec,severe_pain,hypomotile,none,slight,less_1_liter,,normal,normal,48,5.2,clear,2.5,1,yes,2969,0,0,yes
564,no,adult,526985,37.3,48,26,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,moderate,none,none,,absent,distend_large,41,6.8,,,1,yes,3111,0,0,no
565,no,adult,528919,,60,12,cool,reduced,normal_pink,less_3_sec,alert,hypomotile,moderate,slight,,,normal,distend_large,45,6,,,1,no,3111,0,0,no
566,no,adult,530325,38.3,38,20,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,slight,slight,none,,decreased,,50,6.3,cloudy,,1,yes,7111,0,0,no
567,yes,adult,535146,38.5,39,20,normal,normal,normal_pink,less_3_sec,alert,hypomotile,none,,,,,other,44,5,,,1,no,0,0,0,no
568,no,adult,527930,38.1,100,,,,,,,,,,,,,,31.3,,,,0,no,0,0,0,yes
569,no,adult,527929,,,,warm,normal,pale_pink,less_3_sec,extreme_pain,hypomotile,moderate,none,none,,,distend_small,62,7.7,,,0,yes,3539,0,0,yes
570,yes,adult,529110,37.8,55,12,cool,reduced,normal_pink,less_3_sec,mild_pain,normal,moderate,none,more_1_liter,5.4,normal,,48,5.2,cloudy,1,1,no,2112,0,0,yes
571,yes,adult,535276,36.7,68,40,normal,reduced,pale_pink,more_3_sec,mild_pain,hypermotile,moderate,none,more_1_liter,2,absent,distend_large,40,7,,,1,yes,4205,0,0,no
572,yes,adult,529779,36.9,80,36,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,moderate,none,more_1_liter,5,absent,distend_large,71.4,8.5,serosanguious,,0,yes,2128,0,0,no
573,yes,adult,528548,37.6,68,25,,reduced,normal_pink,less_3_sec,alert,hypomotile,none,,less_1_liter,5.5,normal,normal,49,5.2,,,0,no,0,0,0,no
574,no,adult,534636,38,80,26,cool,normal,normal_pink,less_3_sec,,hypomotile,,,,,normal,,42,6,,,1,no,0,0,0,no
575,no,adult,5290601,38.2,39,,warm,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,severe,none,more_1_liter,2,,,44,6.4,serosanguious,,1,yes,2043,0,0,no
576,no,adult,528260,37.4,46,32,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,,absent,distend_large,48,5.5,,,1,yes,3111,0,0,yes
577,yes,adult,530414,36.7,40,25,warm,reduced,normal_pink,less_3_sec,depressed,hypomotile,moderate,significant,none,,increased,,67,5,,,0,no,3205,0,0,no
578,no,adult,529844,37,80,,normal,reduced,pale_pink,less_3_sec,extreme_pain,hypomotile,severe,slight,less_1_liter,,absent,distend_large,34,6.5,,,0,yes,7111,0,0,no
579,yes,adult,535244,38.4,80,15,cool,normal,pale_pink,less_3_sec,severe_pain,hypermotile,,,,,,distend_large,54,67,,,1,no,3112,0,0,no
580,no,young,534475,38.2,42,34,warm,normal,normal_pink,less_3_sec,mild_pain,hypomotile,,none,none,,absent,distend_large,31.4,6,clear,,1,yes,3111,0,0,no
581,no,adult,529809,,140,16,cool,normal,bright_red,,mild_pain,hypomotile,,slight,,,decreased,,68,7.4,,,0,no,5191,0,0,no
582,yes,adult,528075,37.6,40,10,normal,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,,,normal,other,48,7.5,,,1,no,3111,0,0,no
583,no,adult,529834,39.3,135,24,normal,normal,bright_pink,less_3_sec,alert,hypomotile,none,none,less_1_liter,4,increased,normal,34,6.2,clear,,1,no,0,0,0,no
584,no,adult,528547,38.6,66,42,,reduced,,less_3_sec,mild_pain,hypomotile,,significant,none,,,,47,6,,,1,yes,3111,0,0,no
585,yes,adult,528475,38.2,60,30,,reduced,bright_pink,less_3_sec,,absent,slight,,more_1_liter,5,,,46,8.2,serosanguious,5.4,1,no,5495,0,0,yes
586,yes,adult,528030,37.2,92,16,,,,,,,,significant,none,,,,,8.2,,,0,no,0,0,0,no
587,no,adult,532793,37,,,cool,normal,pale_pink,less_3_sec,depressed,absent,slight,none,none,,decreased,distend_large,42,8.7,,,1,yes,25395,0,0,no
588,yes,young,528158,,146,,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,,,distend_large,,71,,,1,no,4165,0,0,no
589,yes,adult,5279532,,104,,cold,reduced,pale_pink,more_3_sec,depressed,hypomotile,moderate,slight,,,absent,normal,46,7.7,serosanguious,,1,yes,2208,0,0,yes
590,no,adult,527978,38,,12,normal,reduced,normal_pink,less_3_sec,alert,hypermotile,slight,slight,none,2,normal,normal,40,7.2,cloudy,1.9,1,no,0,0,0,yes
591,yes,adult,526685,,88,30,,reduced,dark_cyanotic,less_3_sec,mild_pain,,severe,none,more_1_liter,6.3,,,65,6.2,,,0,yes,2037,0,0,no
592,no,adult,5296375,36.8,,36,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,severe,none,none,,normal,,60,7.2,,,0,yes,2205,0,0,no
593,no,adult,529705,38.9,52,14,,normal,bright_pink,,severe_pain,hypomotile,moderate,significant,none,,decreased,,33,6.5,cloudy,1.4,0,yes,2029,0,0,yes
594,yes,adult,530023,39.7,62,44,cool,reduced,bright_pink,more_3_sec,mild_pain,hypomotile,moderate,slight,,,,distend_large,,,serosanguious,2,0,yes,1283,0,0,yes
595,no,adult,534665,38.3,46,56,warm,normal,,less_3_sec,depressed,hypomotile,none,none,none,,absent,distend_small,33,63,,,1,yes,3111,0,0,no
596,no,adult,5289650,39.6,38,66,cool,normal,bright_pink,less_3_sec,alert,hypermotile,none,,,,,,51,6.5,,,1,no,3111,0,0,yes
597,no,adult,530388,38.5,64,11,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,none,significant,none,,decreased,distend_small,32,7.5,,,1,yes,3111,0,0,no
598,yes,adult,530330,39.5,40,10,normal,normal,pale_pink,less_3_sec,extreme_pain,hypomotile,moderate,slight,none,,decreased,,37,5,cloudy,,1,yes,29744,0,0,no
599,yes,adult,530249,38.5,39,,,reduced,pale_pink,_RARE_,depressed,hypomotile,slight,,,,,,45,6.7,serosanguious,,1,yes,2206,0,0,yes
600,no,adult,533233,36.9,100,,warm,reduced,,,extreme_pain,absent,severe,,,,,,57,5.7,serosanguious,5,0,yes,3205,0,0,no
601,yes,adult,527622,37.9,56,24,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,severe,significant,less_1_liter,,normal,,43,7.7,,,1,yes,2285,0,0,no
602,yes,adult,534605,38.6,100,40,cool,reduced,dark_cyanotic,less_3_sec,depressed,absent,severe,,,,,,67,61,,,1,yes,11246,0,0,no
603,yes,adult,528583,36.9,40,26,cool,,normal_pink,,mild_pain,hypermotile,slight,slight,,,normal,,35,6.9,,,1,no,0,0,0,no
604,no,adult,529743,37.1,54,45,warm,normal,normal_pink,less_3_sec,,hypomotile,none,slight,none,,decreased,distend_small,49,8.3,cloudy,1,1,yes,5737,0,0,yes
605,yes,adult,530212,37.6,48,24,normal,normal,pale_cyanotic,less_3_sec,,hypomotile,none,none,none,,normal,distend_small,31.7,5,,,1,yes,4639,0,0,no
606,no,adult,535037,38.8,60,35,normal,normal,normal_pink,less_3_sec,severe_pain,hypomotile,none,none,less_1_liter,5,decreased,,56,67,,,1,no,3111,0,0,no
607,yes,adult,530139,36.6,88,80,cool,normal,bright_red,more_3_sec,severe_pain,hypomotile,moderate,significant,,,absent,distend_large,64,7.7,serosanguious,6.3,1,yes,2205,0,0,yes
608,no,adult,534090,38.9,64,25,normal,normal,bright_pink,less_3_sec,severe_pain,hypomotile,none,slight,none,2,,distend_large,44,7.2,clear,,1,yes,3286,0,0,yes
609,no,adult,532582,36.5,60,20,cool,reduced,pale_pink,less_3_sec,depressed,absent,none,,,,increased,distend_large,47,6.1,,,1,yes,3111,0,0,no
610,yes,adult,528579,37.3,38,28,,,dark_cyanotic,more_3_sec,extreme_pain,absent,,none,none,,normal,normal,57,5.7,,,0,yes,5112,0,0,no
611,no,adult,533885,38.5,138,12,cold,reduced,bright_red,more_3_sec,depressed,absent,severe,,more_1_liter,7,absent,,64,80.8,,,1,yes,2205,0,0,no
612,yes,young,5299033,,39,,cool,normal,normal_pink,more_3_sec,mild_pain,hypomotile,moderate,none,more_1_liter,3,decreased,distend_small,42,6,clear,5,1,yes,24448,0,0,no
613,no,adult,532060,36.6,39,34,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,absent,moderate,significant,more_1_liter,,absent,distend_large,63,7.5,,,1,yes,2133,0,0,no
614,no,adult,529628,38.6,146,16,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,slight,,,increased,,47,7.2,clear,6,1,no,6127,0,0,yes
615,yes,adult,527447,36.6,70,16,cold,absent,pale_pink,less_3_sec,alert,hypomotile,,slight,none,,,distend_large,47,66,cloudy,1,1,yes,2208,0,0,yes
616,yes,adult,529483,36.6,,48,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,slight,significant,less_1_liter,3,,,44,7.4,,,0,yes,3205,0,0,no
617,yes,adult,530203,36.8,,26,normal,normal,bright_red,less_3_sec,severe_pain,absent,slight,significant,,,normal,,58,6.8,serosanguious,1,0,no,2205,0,0,yes
618,yes,adult,535378,37.9,60,14,warm,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,,,,,,,55,68,,,1,no,0,0,0,no
619,yes,young,530419,38.5,88,,cool,reduced,bright_red,less_3_sec,severe_pain,absent,,slight,less_1_liter,2,,,34,66,,,0,no,2233,0,0,no
620,yes,adult,530681,38.1,84,20,warm,reduced,pale_cyanotic,less_3_sec,alert,hypomotile,none,slight,none,,,distend_large,33,7.5,,,1,no,3112,0,0,no
621,yes,adult,533892,38.3,48,22,,normal,bright_pink,less_3_sec,alert,normal,none,,,,,,40,10,clear,2,1,no,3111,0,0,yes
622,no,adult,529302,38.3,46,19,,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,,,,,,48,7.7,,,0,yes,3112,0,0,yes
623,yes,adult,531585,,39,,cool,,bright_red,,extreme_pain,normal,severe,significant,none,,absent,distend_small,,5.2,,,0,yes,3206,0,0,yes
624,yes,adult,534234,39,39,30,,,pale_cyanotic,,,,,,,,,,,60,,,1,no,319,0,0,no
625,no,adult,528332,38.6,76,26,normal,normal,bright_pink,less_3_sec,alert,hypermotile,none,,,,,,34,56,cloudy,3,1,no,0,0,0,yes
626,no,adult,535032,,135,,cool,normal,bright_red,less_3_sec,alert,hypermotile,none,none,none,,normal,normal,50,56,,,1,no,0,0,0,no
627,yes,adult,530252,38.1,86,28,,,,,,,,,,,,,45,5.9,,,0,no,0,0,0,no
628,yes,adult,529397,,,,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,absent,severe,,,,absent,distend_large,,,,,0,yes,3205,0,0,no
629,yes,adult,527270,36.6,,,cold,normal,pale_pink,less_3_sec,depressed,absent,severe,significant,,,absent,distend_large,48,7.7,,,1,no,3222,0,0,no
630,no,adult,5291695,36.7,100,40,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,slight,none,none,,absent,distend_large,50,7.3,,,0,yes,26306,0,0,no
631,yes,adult,528352,37.5,40,36,warm,normal,normal_pink,less_3_sec,alert,hypomotile,none,slight,none,,decreased,distend_small,,,,,1,yes,0,0,0,no
632,yes,adult,529073,38.6,88,20,,,,,,,,none,none,,,,61,6.8,serosanguious,2.8,1,yes,3111,0,0,yes
633,no,adult,534816,38.3,138,20,normal,reduced,bright_pink,less_3_sec,mild_pain,absent,slight,slight,none,,,,49,7,serosanguious,6,1,no,2206,0,0,no
634,yes,adult,528175,38,66,34,warm,reduced,bright_pink,more_3_sec,extreme_pain,hypomotile,moderate,slight,none,7,,,60,6.7,clear,,1,yes,22255,0,0,no
635,no,adult,534400,,78,40,normal,normal,pale_pink,more_3_sec,,hypermotile,slight,slight,none,,normal,,40,6,clear,,1,no,0,0,0,no
636,yes,adult,530244,,42,30,cool,normal,bright_red,less_3_sec,mild_pain,absent,slight,none,more_1_liter,5,absent,distend_small,57,8.7,serosanguious,1.3,1,no,4205,0,0,yes
637,yes,adult,528929,36.7,68,46,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,severe,none,none,,absent,distend_large,63,6.3,,,0,yes,2205,0,0,no
638,no,adult,529320,,60,,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,none,,decreased,firm,31.7,6.5,cloudy,,1,yes,2208,0,0,yes
639,yes,adult,528751,38.4,52,18,cool,normal,normal_pink,less_3_sec,alert,hypomotile,slight,none,none,,absent,distend_small,44,6.8,clear,,1,yes,27467,0,0,yes
640,yes,adult,527856,,96,40,normal,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,,,,decreased,distend_large,54,4.7,cloudy,,0,yes,3206,0,0,yes
641,no,adult,528587,,38,,,,,less_3_sec,severe_pain,hypomotile,slight,,,,absent,,40,8.5,,,0,yes,4073,0,0,no
642,yes,adult,530301,,85,26,cool,reduced,pale_cyanotic,less_3_sec,,hypomotile,slight,slight,none,,,normal,50,5,,,0,yes,2205,0,0,no
643,no,adult,534756,37.6,84,32,cool,reduced,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,,normal,distend_small,58,7,cloudy,2,1,yes,3112,0,0,no
644,yes,young,535029,37.7,94,82,normal,_RARE_,normal_pink,less_3_sec,depressed,hypermotile,slight,none,none,,,,31.5,68,,,1,no,0,0,0,no
645,no,adult,535147,37.5,78,30,normal,reduced,bright_red,more_3_sec,mild_pain,absent,none,,,,normal,,49,58,cloudy,2,1,yes,2208,0,0,no
646,yes,adult,535371,36.8,146,30,cold,_RARE_,pale_cyanotic,more_3_sec,depressed,absent,severe,,,,absent,distend_small,31.1,,,,0,yes,4360,0,0,no
647,no,adult,528645,,94,30,normal,reduced,bright_pink,more_3_sec,mild_pain,hypomotile,moderate,none,less_1_liter,5.5,decreased,distend_large,40,7.5,,,0,yes,4205,0,0,no
648,yes,adult,533922,38.7,132,11,warm,normal,pale_cyanotic,less_3_sec,,hypermotile,,,,,,,35,69,,,1,no,3112,0,0,no
649,no,adult,5290586,39.5,56,,cold,reduced,bright_red,more_3_sec,mild_pain,absent,,slight,less_1_liter,,absent,distend_large,65,8.5,cloudy,5.6,0,yes,2207,0,0,yes
650,no,adult,533300,38.3,80,11,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,none,,less_1_liter,,,,49,57,clear,2,1,yes,3111,0,0,no
651,no,young,533808,37.7,70,30,warm,normal,normal_pink,less_3_sec,alert,hypomotile,none,,,,,,33,19,,,1,yes,0,0,0,no
652,no,adult,529171,38.2,38,20,normal,normal,normal_pink,less_3_sec,depressed,,slight,,,,,,42,7.3,cloudy,2,1,yes,2208,0,0,yes
653,yes,adult,529534,,50,,warm,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,slight,none,none,,decreased,distend_large,44,7,,,0,yes,2206,0,0,no
654,yes,adult,530205,39.5,139,34,cool,_RARE_,bright_red,more_3_sec,extreme_pain,hypomotile,moderate,slight,more_1_liter,4.5,absent,distend_large,43,7.6,cloudy,3.5,0,yes,2129,0,0,yes
655,yes,adult,528937,39.6,58,18,,,,,,,,,,,,,49,7.5,,,1,no,0,0,0,no
656,no,adult,534658,38.3,80,24,cool,normal,normal_pink,less_3_sec,mild_pain,normal,none,none,none,,,firm,45,75,,1,1,no,0,0,0,no
657,yes,adult,5291794,38.4,68,18,cool,reduced,pale_pink,less_3_sec,alert,hypomotile,none,none,less_1_liter,2,,,42.5,6.2,,,0,yes,3111,0,0,no
658,no,adult,534218,38.6,68,42,normal,,pale_cyanotic,more_3_sec,extreme_pain,hypomotile,,,,,absent,,53,60,,,0,no,3111,0,0,no
659,no,adult,534215,38.7,137,80,,,bright_pink,less_3_sec,,hypomotile,,,,,,,48,10,,,1,no,3111,0,0,no
660,no,adult,527559,36.7,38,40,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,hypomotile,,,,,increased,normal,45,8.5,,,0,yes,5205,0,0,yes
661,no,adult,534009,36.9,38,30,cool,normal,,less_3_sec,,hypomotile,slight,,,,,,46,67,,,1,no,0,0,0,no
662,yes,adult,530318,,74,36,normal,normal,pale_pink,less_3_sec,,hypomotile,moderate,significant,more_1_liter,2.5,absent,distend_large,45,8.5,,,0,yes,4205,0,0,yes
663,yes,young,528591,38.4,134,20,cool,reduced,bright_red,less_3_sec,severe_pain,absent,severe,slight,less_1_liter,,decreased,firm,66,6.6,,,0,yes,4197,0,0,no
664,yes,adult,5291238,38.1,133,82,cold,reduced,bright_pink,more_3_sec,severe_pain,absent,,none,none,,,,58,6.9,,,0,yes,2206,0,0,no
665,yes,adult,533698,36.6,70,12,cool,reduced,pale_cyanotic,,depressed,hypomotile,slight,slight,none,,absent,distend_large,50,7,,,0,yes,2205,0,0,no
666,yes,adult,532866,37.1,48,10,normal,normal,normal_pink,less_3_sec,alert,hypomotile,moderate,slight,none,,normal,normal,33,7.2,cloudy,6,1,no,3111,0,0,yes
667,yes,adult,534877,38,52,20,warm,normal,pale_pink,less_3_sec,severe_pain,hypomotile,none,,,,normal,distend_large,31,66,,,1,yes,3206,0,0,no
668,no,adult,534636,37.5,38,20,cool,normal,pale_pink,less_3_sec,depressed,absent,severe,,none,,normal,distend_large,55,64,,,0,yes,3205,0,0,no
669,yes,adult,528790,38.2,40,20,warm,normal,normal_pink,less_3_sec,depressed,hypomotile,none,significant,none,,absent,firm,39,6.1,,,1,yes,0,0,0,no
